id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781490000000,Getting Started with Impala,Interactive SQL for Apache Hadoop,John Russell,"""O'Reilly Media, Inc.""",2014-09-25,python,7.3
9780320000000,Practical Data Analytics for Innovation in Medicine,"Building Real Predictive and Prescriptive Models in Personalized Healthcare and Medical Research Using AI, ML, and Related Technologies","Gary D Miner, Linda A. Miner, Scott Burk, Mitchell Goldstein, Robert Nisbet, Nephi Walton",Academic Press,2023-04-06,python,4.55
9781780000000,Machine Learning for OpenCV,,Michael Beyeler,Packt Publishing Ltd,2017-07-14,python,5.6
9781800000000,Applied Machine Learning and High-Performance Computing on AWS,Accelerate the development of machine learning applications following architectural best practices,"Mani Khanuja, Farooq Sabir, Shreyas Subramanian, Trenton Potgieter",Packt Publishing Ltd,2022-12-30,python,4.22
9781260000000,Machine Learning and Deep Learning Using Python and TensorFlow,,"Venkata Reddy Konasani, Shailendra Kadre",McGraw Hill Professional,2021-04-29,python,3.19
9781100000000,"Azure AI Services at Scale for Cloud, Mobile, and Edge",,"Simon Bisson, Mary Branscombe, Chris Hoder, Anand Raman","""O'Reilly Media, Inc.""",2022-04-11,python,6.9
9783320000000,Machine Learning for Ecology and Sustainable Natural Resource Management,,"Grant Humphries, Dawn R. Magness, Falk Huettmann",Springer,2018-11-05,python,7.3
9783530000000,Spectroscopy and Characterization of Nanomaterials and Novel Materials,"Experiments, Modeling, Simulations, and Applications",Prabhakar Misra,John Wiley & Sons,2022-04-08,python,4.55
9781260000000,Leading with AI and Analytics: Build Your Data Science IQ to Drive Business Value,,"Eric Anderson, Florian Zettelmeyer",McGraw Hill Professional,2020-11-23,python,5.6
9781260000000,"Business Data Science: Combining Machine Learning and Economics to Optimize, Automate, and Accelerate Business Decisions",,Matt Taddy,McGraw Hill Professional,2019-08-23,python,4.55
9781260000000,"The Handbook of Fixed Income Securities, Ninth Edition",,"Frank J. Fabozzi, Steven V. Mann, Francesco Fabozzi",McGraw Hill Professional,2021-07-09,python,5.6
9781260000000,"The Invisible Brand: Marketing in the Age of Automation, Big Data, and Machine Learning",,William Ammerman,McGraw Hill Professional,2019-05-24,python,4.22
9781260000000,Artificial Intelligence in Surgery: Understanding the Role of AI in Surgical Practice,,"Daniel A. Hashimoto, Guy Rosman, Ozanan R. Meireles",McGraw Hill Professional,2021-03-08,python,3.19
9781120000000,Official Google Cloud Certified Associate Cloud Engineer Study Guide,,Dan Sullivan,John Wiley & Sons,2019-04-16,python,6.9
UCSD:31822032531923,Python Cookbook,,"Alex Martelli, Anna Ravenscroft, David Ascher","O'Reilly Media, Incorporated",2005-03-18,python,7.3
UOM:39015064103875,Combinatorial Methods and Informatics in Materials Science: Volume 894,,"M. J. Fasolka, Q. Wang",Mrs Proceedings,2006-05-17,python,4.55
9781260000000,Python for Microcontrollers: Getting Started with MicroPython,,Donald Norris,McGraw Hill Professional,2016-11-29,python,5.6
9783670000000,XML3D based Molecular Structure Visualization using BALLView and Ballaxy,,Lukas Brausch,GRIN Verlag,2016-09-16,python,4.22
9783670000000,Engineering Tuneable Gene Circuits in Yeast,,Stephen Checkley,GRIN Verlag,2015-09-14,python,3.19
72372400,Environmental Science,The Study of Interrelationships,"Eldon D. Enger, Bradley F. Smith","McGraw-Hill Science, Engineering & Mathematics",2000-10-01,python,6.9
UCSD:31822036088763,X-Ray Absorption Fine Structure -- XAFS13,13th International Conference,"Britt Hedman, Piero Pianetta",American Institute of Physics,2007-03-09,python,7.3
837957680,Who's Who in Science and Engineering 2008-2009,,"Marquis Whos Who, Inc.",Marquis Whos Who,2007-12-01,python,4.55
UOM:39015058266233,Tools and Environments for Parallel and Distributed Computing,,"Salim Hariri, Manish Parashar",Wiley-Interscience,2004-01-28,python,5.6
470849746,"Encyclopedia of Genetics, Genomics, Proteomics and Bioinformatics, 8 Volume Set",,"Michael J. Dunn, Lynn B. Jorde, Peter F. R. Little, Shankar Subramaniam",Wiley,2005-11-11,python,4.22
STANFORD:36105122165249,Mother Nature,Maternal Instincts and How They Shape the Human Species,Sarah Hrdy,Ballantine Books,2000-09-05,python,3.19
9781260000000,"Create, Share, and Save Money Using Open-Source Projects",,Joshua M. Pearce,McGraw Hill Professional,2020-10-30,python,6.9
9781490000000,R for Data Science,"Import, Tidy, Transform, Visualize, and Model Data","Hadley Wickham, Garrett Grolemund","""O'Reilly Media, Inc.""",2016-12-12,R Studio,7.3
9781120000000,The Big R-Book,From Data Science to Learning Machines and Big Data,Philippe J. S. De Brouwer,John Wiley & Sons,2020-10-16,R Studio,4.55
1484226704,Beginning Data Science in R,"Data Analysis, Visualization, and Modelling for the Data Scientist",Thomas Mailund,Apress,2017-04-10,R Studio,5.6
9781490000000,R for Data Science,"Import, Tidy, Transform, Visualize, and Model Data","Hadley Wickham, Garrett Grolemund","""O'Reilly Media, Inc.""",2016-12-12,R Studio,4.22
9781480000000,Beginning Data Science in R,"Data Analysis, Visualization, and Modelling for the Data Scientist",Thomas Mailund,Apress,2017-03-09,R Studio,3.19
9781000000000,R for Health Data Science,,"Ewen Harrison, Riinu Pius",CRC Press,2020-12-31,R Studio,6.9
9780430000000,Modern Data Science with R,,"Benjamin S. Baumer, Daniel T. Kaplan, Nicholas J. Horton",CRC Press,2021-03-31,R Studio,7.3
9783320000000,Beginning Data Science with R,,Manas A. Pathak,Springer,2014-12-08,R Studio,4.55
9781640000000,Practical Data Science with R,,"John Mount, Nina Zumel",Simon and Schuster,2019-11-17,R Studio,5.6
9781000000000,Introduction to Data Science,Data Analysis and Prediction Algorithms with R,Rafael A. Irizarry,CRC Press,2019-11-20,R Studio,4.22
9781120000000,Data Science Using Python and R,,"Chantal D. Larose, Daniel T. Larose",John Wiley & Sons,2019-04-09,R Studio,3.19
9781000000000,Data Science in Education Using R,,"Ryan A. Estrellado, Emily A. Freer, Jesse Mostipak, Joshua M. Rosenberg, Isabella C. Velásquez",Routledge,2020-10-26,R Studio,6.9
9781530000000,Doing Data Science in R,An Introduction for Social Scientists,Mark Andrews,SAGE,2021-03-31,R Studio,7.3
9781480000000,Data Science in R,A Case Studies Approach to Computational Reasoning and Problem Solving,"Deborah Nolan, Duncan Temple Lang",CRC Press,2015-04-21,R Studio,4.55
9780320000000,"Data Science, Analytics and Machine Learning with R",,"Luiz Paulo Favero, Patricia Belfiore, Rafael de Freitas Souza",Academic Press,2023-01-27,R Studio,5.6
9781790000000,Hands-On Data Science with R,Techniques to perform data manipulation and mining to build smart analytical models using R,"Vitor Bianchi Lanzetta, Nataraj Dasgupta, Ricardo Anjoleto Farias",Packt Publishing Ltd,2018-11-30,R Studio,4.22
9781540000000,Data Science for Business With R,,"Jeffrey S. Saltz, Jeffrey M. Stanton",SAGE Publications,2021-02-14,R Studio,3.19
9781350000000,The Essentials of Data Science: Knowledge Discovery Using R,,Graham J. Williams,CRC Press,2017-07-28,R Studio,6.9
9781350000000,Textual Data Science with R,,Mónica Bécue-Bertaut,CRC Press,2019-03-11,R Studio,7.3
9781790000000,Big Data Analytics with R,,Simon Walkowiak,Packt Publishing Ltd,2016-07-29,R Studio,4.55
9781000000000,Data Science with R for Psychologists and Healthcare Professionals,,Christian Ryan,CRC Press,2021-12-23,R Studio,5.6
1138469297,Data Science in R,A Case Studies Approach to Computational Reasoning and Problem Solving,Deborah Nolan,Chapman & Hall/CRC,2017-11-15,R Studio,4.55
9781000000000,A Tour of Data Science,Learn R and Python in Parallel,Nailong Zhang,CRC Press,2020-11-11,R Studio,5.6
9781490000000,Python and R for the Modern Data Scientist,,"Rick J. Scavetta, Boyan Angelov","""O'Reilly Media, Inc.""",2021-06-22,R Studio,4.22
9781000000000,R for Political Data Science,A Practical Guide,"Francisco Urdinez, Andres Cruz",CRC Press,2020-11-18,R Studio,3.19
9781000000000,Statistical Inference via Data Science: A ModernDive into R and the Tidyverse,,"Chester Ismay, Albert Y. Kim",CRC Press,2019-12-23,R Studio,6.9
9781780000000,R for Data Science,,Dan Toomey,Packt Publishing Ltd,2014-12-24,R Studio,7.3
9783110000000,Mathematical Foundations of Data Science Using R,,"Frank Emmert-Streib, Salissou Moutari, Matthias Dehmer",Walter de Gruyter GmbH & Co KG,2022-10-24,R Studio,4.55
9781780000000,R for Data Science Cookbook,,"Yu-Wei, Chiu (David Chiu)",Packt Publishing Ltd,2016-07-29,R Studio,5.6
9781480000000,Metaprogramming in R,"Advanced Statistical Programming for Data Science, Analysis and Finance",Thomas Mailund,Apress,2017-06-01,R Studio,4.22
9781480000000,R Data Science Quick Reference,"A Pocket Guide to APIs, Libraries, and Packages",Thomas Mailund,Apress,2019-08-07,R Studio,3.19
9780430000000,Basketball Data Science,With Applications in R,"Paola Zuccolotto, Marica Manisera",CRC Press,2020-01-03,R Studio,6.9
9781000000000,Data Analytics for the Social Sciences,Applications in R,G. David Garson,Routledge,2021-11-30,R Studio,7.3
9781590000000,The Art of R Programming,A Tour of Statistical Software Design,Norman Matloff,No Starch Press,2011-10-11,R Studio,4.55
9781510000000,An Introduction to Data Science,,"Jeffrey S. Saltz, Jeffrey M. Stanton",SAGE Publications,2017-08-25,R Studio,5.6
9780430000000,Probability and Statistics for Data Science,Math + R + Data,Norman Matloff,CRC Press,2019-06-21,R Studio,4.22
9781460000000,Applied Spatial Data Analysis with R,,"Roger S. Bivand, Edzer Pebesma, Virgilio Gómez-Rubio",Springer Science & Business Media,2013-06-21,R Studio,3.19
9781330000000,Report Writing for Data Science in R,,Roger Peng,Lulu.com,2015-12-03,R Studio,6.9
1786466457,Big Data Analytics with R,,Simon Walkowiak,Packt Publishing,2016-07-29,R Studio,7.3
9781450000000,Hands-On Programming with R,Write Your Own Functions and Simulations,Garrett Grolemund,"""O'Reilly Media, Inc.""",2014-06-13,R Studio,4.55
9781630000000,Machine Learning and Data Science,An Introduction to Statistical Learning Methods with R,Daniel D. Gutierrez,Technics Publications,2015-11-01,R Studio,5.6
9781110000000,Foundations of Data Science,,"Avrim Blum, John Hopcroft, Ravindran Kannan",Cambridge University Press,2020-01-23,R Studio,4.22
9780130000000,R for Everyone,Advanced Analytics and Graphics,Jared P. Lander,Addison-Wesley Professional,2017-06-13,R Studio,3.19
9781110000000,Model-Based Clustering and Classification for Data Science,With Applications in R,"Charles Bouveyron, Gilles Celeux, T. Brendan Murphy, Adrian E. Raftery",Cambridge University Press,2019-07-25,R Studio,6.9
9780140000000,Programming Skills for Data Science,"Start Writing Code to Wrangle, Analyze, and Visualize Data with R","Michael Freeman, Joel Ross",Addison-Wesley Professional,2018-11-23,R Studio,7.3
9781490000000,Data Science from Scratch,First Principles with Python,Joel Grus,"""O'Reilly Media, Inc.""",2015-04-14,R Studio,4.55
1484281543,Beginning Data Science in R 4,"Data Analysis, Visualization, and Modelling for the Data Scientist",Thomas Mailund,Apress,2022-06-28,R Studio,5.6
9781490000000,Fundamentals of Data Visualization,A Primer on Making Informative and Compelling Figures,Claus O. Wilke,O'Reilly Media,2019-03-18,R Studio,4.55
9780430000000,Basketball Data Science,With Applications in R,"Paola Zuccolotto, Marica Manisera",CRC Press,2020-01-03,R Studio,5.6
9781490000000,Mastering Spark with R,The Complete Guide to Large-Scale Analysis and Modeling,"Javier Luraschi, Kevin Kuo, Edgar Ruiz","""O'Reilly Media, Inc.""",2019-10-07,R Studio,4.22
9781490000000,Python Data Science Handbook,Essential Tools for Working with Data,Jake VanderPlas,"""O'Reilly Media, Inc.""",2016-11-21,R Studio,3.19
9781790000000,"Data Analysis with R, Second Edition","A comprehensive guide to manipulating, analyzing, and visualizing data in R, 2nd Edition",Anthony Fischetti,Packt Publishing Ltd,2018-03-28,R Studio,6.9
9783030000000,An Introduction to Data Analysis in R,"Hands-on Coding, Data Mining, Visualization and Statistics from Scratch","Alfonso Zamora Saiz, Carlos Quesada González, Lluís Hurtado Gil, Diego Mondéjar Ruiz",Springer Nature,2020-07-27,R Studio,7.3
9781110000000,Financial Analytics with R,,"Mark J. Bennett, Dirk L. Hugen",Cambridge University Press,2016-10-06,R Studio,4.55
9781500000000,Advanced R,,Hadley Wickham,CRC Press,2015-09-15,R Studio,5.6
9781500000000,Data Analysis for the Life Sciences with R,,"Rafael A. Irizarry, Michael I. Love",CRC Press,2016-10-04,R Studio,4.22
1449396658,Data Analysis with Open Source Tools,A Hands-On Guide for Programmers and Data Scientists,Philipp K. Janert,"""O'Reilly Media, Inc.""",2010-11-11,R Studio,3.19
9781000000000,Foundations of Statistics for Data Scientists,With R and Python,"Alan Agresti, Maria Kateri",CRC Press,2021-11-22,R Studio,6.9
9781120000000,Python for R Users,A Data Science Approach,Ajay Ohri,John Wiley & Sons,2017-11-13,,7.3
9780130000000,Marketing Data Science,Modeling Techniques in Predictive Analytics with R and Python,Thomas W. Miller,FT Press,2015-05-02,,4.55
9781790000000,Hands-On Data Science for Marketing,Improve your marketing strategies with machine learning using Python and R,Yoon Hyup Hwang,Packt Publishing Ltd,2019-03-29,,5.6
9781450000000,Data Science for Business,What You Need to Know about Data Mining and Data-Analytic Thinking,"Foster Provost, Tom Fawcett","""O'Reilly Media, Inc.""",2013-07-27,,4.22
9781640000000,Taming Text,"How to Find, Organize, and Manipulate It","Grant Ingersoll, Thomas S. Morton, Drew Farris",Simon and Schuster,2012-12-20,,3.19
1558605762,Joe Celko's SQL for Smarties,Advanced SQL Programming Second Edition,Joe Celko,Morgan Kaufmann,1999-10-11,,6.9
9781780000000,Learning RStudio for R Statistical Computing,,Mark P. J. Van der Loo,Packt Publishing Ltd,2012-01-01,,7.3
9781630000000,Essentials of Data Science and Analytics,"Statistical Tools, Machine Learning, and R-Statistical Software Overview",Amar Sahay,Business Expert Press,2021-07-06,,4.55
148422745X,Functional Programming in R,"Advanced Statistical Programming for Data Science, Analysis and Finance",Thomas Mailund,Apress,2017-03-29,,5.6
9781490000000,Data Science at the Command Line,,Jeroen Janssens,"""O'Reilly Media, Inc.""",2021-08-17,,4.22
9780390000000,Software for Data Analysis,Programming with R,John Chambers,Springer Science & Business Media,2008-06-14,,3.19
387989668,S Programming,,"William Venables, William N.. Venables, B.D. Ripley",Springer Science & Business Media,2000-04-20,,6.9
9781840000000,Machine Learning for Algorithmic Trading,Predictive models to extract signals from market and alternative data for systematic trading strategies with Python,Stefan Jansen,Packt Publishing Ltd,2020-07-31,,7.3
9781790000000,Statistics for Data Science,"Leverage the power of statistics for Data Analysis, Classification, Regression, Machine Learning, and Neural Networks",James D. Miller,Packt Publishing Ltd,2017-11-17,,4.55
9781350000000,bookdown,Authoring Books and Technical Documents with R Markdown,Yihui Xie,CRC Press,2016-12-12,,5.6
9780430000000,"R Graphics, Third Edition",,Paul Murrell,CRC Press,2018-11-15,R Studio,4.22
9789390000000,Data Science and Machine Learning Interview Questions Using R,Crack the Data Scientist and Machine Learning Engineers Interviews with Ease,Vishwanathan Narayanan,BPB Publications,2020-06-23,R Studio,3.19
